Year,Month,Day,Global-mean of ERA5 two-metre temperature (deg C) averaged from hour 0 to hour 23,Global-mean temperature increase (deg C) above 1850-1900 reference level 
1990,1,2,12.37,0.837
1990,1,3,12.318,0.792
1990,1,4,12.243,0.724
1990,1,5,12.172,0.66
1990,1,6,12.126,0.621
1990,1,7,12.079,0.58
1990,1,8,12.079,0.585
1990,1,9,12.096,0.607
1990,1,10,12.16,0.676
1990,1,11,12.219,0.739
1990,1,12,12.226,0.748
1990,1,13,12.172,0.695
1990,1,14,12.128,0.653
1990,1,15,12.131,0.656
1990,1,16,12.216,0.742
1990,1,17,12.243,0.77
1990,1,18,12.186,0.712
1990,1,19,12.104,0.629
1990,1,20,12.147,0.671
1990,1,21,12.231,0.753
1990,1,22,12.272,0.791
1990,1,23,12.305,0.819
1990,1,24,12.311,0.819
1990,1,25,12.348,0.849
1990,1,26,12.326,0.82
1990,1,27,12.283,0.77
1990,1,28,12.222,0.703
1990,1,29,12.217,0.69
1990,1,30,12.133,0.597
1990,1,31,12.091,0.546
1990,2,1,12.113,0.557
1990,2,2,12.14,0.572
1990,2,3,12.126,0.547
1990,2,4,12.137,0.547
1990,2,5,12.179,0.577
1990,2,6,12.256,0.641
1990,2,7,12.314,0.685
1990,2,8,12.353,0.71
1990,2,9,12.417,0.759
1990,2,10,12.497,0.823
1990,2,11,12.557,0.868
1990,2,12,12.565,0.861
1990,2,13,12.576,0.857
1990,2,14,12.575,0.841
1990,2,15,12.508,0.757
1990,2,16,12.411,0.644
1990,2,17,12.33,0.545
1990,2,18,12.316,0.513
1990,2,19,12.376,0.555
1990,2,20,12.465,0.625
1990,2,21,12.569,0.71
1990,2,22,12.626,0.749
1990,2,23,12.627,0.73
1990,2,24,12.592,0.676
1990,2,25,12.613,0.675
1990,2,26,12.699,0.74
1990,2,27,12.818,0.836
1990,2,28,12.968,0.964
1990,3,1,13.092,1.064
1990,3,2,13.158,1.107
1990,3,3,13.209,1.134
1990,3,4,13.184,1.084
1990,3,5,13.191,1.068
1990,3,6,13.195,1.046
1990,3,7,13.261,1.086
1990,3,8,13.314,1.113
1990,3,9,13.396,1.17
1990,3,10,13.44,1.187
1990,3,11,13.463,1.184
1990,3,12,13.487,1.181
1990,3,13,13.522,1.189
1990,3,14,13.566,1.204
1990,3,15,13.547,1.155
1990,3,16,13.572,1.149
1990,3,17,13.617,1.163
1990,3,18,13.61,1.124
1990,3,19,13.586,1.069
1990,3,20,13.552,1.005
1990,3,21,13.558,0.98
1990,3,22,13.602,0.994
1990,3,23,13.611,0.972
1990,3,24,13.573,0.902
1990,3,25,13.574,0.873
1990,3,26,13.532,0.8
1990,3,27,13.569,0.807
1990,3,28,13.637,0.843
1990,3,29,13.728,0.904
1990,3,30,13.786,0.93
1990,3,31,13.804,0.916
1990,4,1,13.829,0.91
1990,4,2,13.819,0.867
1990,4,3,13.825,0.84
1990,4,4,13.872,0.853
1990,4,5,13.968,0.916
1990,4,6,14.025,0.939
1990,4,7,14.085,0.965
1990,4,8,14.111,0.956
1990,4,9,14.108,0.918
1990,4,10,14.132,0.907
1990,4,11,14.159,0.899
1990,4,12,14.232,0.938
1990,4,13,14.323,0.994
1990,4,14,14.415,1.052
1990,4,15,14.513,1.118
1990,4,16,14.463,1.036
1990,4,17,14.28,0.821
1990,4,18,14.145,0.654
1990,4,19,14.141,0.617
1990,4,20,14.264,0.708
1990,4,21,14.429,0.84
1990,4,22,14.57,0.947
1990,4,23,14.559,0.902
1990,4,24,14.531,0.842
1990,4,25,14.539,0.816
1990,4,26,14.619,0.863
1990,4,27,14.725,0.935
1990,4,28,14.831,1.007
1990,4,29,14.861,1.005
1990,4,30,14.898,1.009
1990,5,1,14.914,0.992
1990,5,2,14.917,0.963
1990,5,3,14.99,1.005
1990,5,4,15.034,1.019
1990,5,5,15.036,0.991
1990,5,6,15.074,1.001
1990,5,7,15.101,1
1990,5,8,15.123,0.993
1990,5,9,15.152,0.993
1990,5,10,15.194,1.006
1990,5,11,15.209,0.992
1990,5,12,15.22,0.974
1990,5,13,15.252,0.977
1990,5,14,15.283,0.979
1990,5,15,15.337,1.004
1990,5,16,15.392,1.029
1990,5,17,15.424,1.031
1990,5,18,15.415,0.992
1990,5,19,15.342,0.889
1990,5,20,15.323,0.841
1990,5,21,15.269,0.758
1990,5,22,15.233,0.693
1990,5,23,15.253,0.684
1990,5,24,15.306,0.708
1990,5,25,15.335,0.71
1990,5,26,15.406,0.753
1990,5,27,15.43,0.75
1990,5,28,15.411,0.704
1990,5,29,15.376,0.642
1990,5,30,15.418,0.656
1990,5,31,15.424,0.635
1990,6,1,15.466,0.651
1990,6,2,15.561,0.72
1990,6,3,15.641,0.776
1990,6,4,15.651,0.76
1990,6,5,15.64,0.724
1990,6,6,15.646,0.705
1990,6,7,15.698,0.732
1990,6,8,15.717,0.727
1990,6,9,15.753,0.741
1990,6,10,15.757,0.724
1990,6,11,15.714,0.66
1990,6,12,15.704,0.629
1990,6,13,15.769,0.675
1990,6,14,15.858,0.745
1990,6,15,15.856,0.724
1990,6,16,15.865,0.716
1990,6,17,15.91,0.745
1990,6,18,15.949,0.767
1990,6,19,15.907,0.71
1990,6,20,15.886,0.674
1990,6,21,15.87,0.644
1990,6,22,15.861,0.622
1990,6,23,15.856,0.603
1990,6,24,15.856,0.59
1990,6,25,15.844,0.567
1990,6,26,15.862,0.574
1990,6,27,15.898,0.599
1990,6,28,15.962,0.652
1990,6,29,15.984,0.663
1990,6,30,16.01,0.68
1990,7,1,15.998,0.659
1990,7,2,16.004,0.656
1990,7,3,15.933,0.575
1990,7,4,15.942,0.577
1990,7,5,16.044,0.67
1990,7,6,16.142,0.761
1990,7,7,16.217,0.83
1990,7,8,16.321,0.928
1990,7,9,16.359,0.96
1990,7,10,16.298,0.894
1990,7,11,16.259,0.849
1990,7,12,16.251,0.836
1990,7,13,16.258,0.837
1990,7,14,16.281,0.856
1990,7,15,16.354,0.924
1990,7,16,16.364,0.929
1990,7,17,16.369,0.93
1990,7,18,16.267,0.824
1990,7,19,16.201,0.753
1990,7,20,16.151,0.7
1990,7,21,16.103,0.65
1990,7,22,16.039,0.583
1990,7,23,16.053,0.596
1990,7,24,16.071,0.611
1990,7,25,16.073,0.612
1990,7,26,16.107,0.646
1990,7,27,16.076,0.615
1990,7,28,16.035,0.575
1990,7,29,16.052,0.593
1990,7,30,16.042,0.585
1990,7,31,16.031,0.575
1990,8,1,16.024,0.571
1990,8,2,16.03,0.58
1990,8,3,16.056,0.61
1990,8,4,16.06,0.619
1990,8,5,16.009,0.573
1990,8,6,15.994,0.563
1990,8,7,15.956,0.532
1990,8,8,15.958,0.54
1990,8,9,16.005,0.594
1990,8,10,16.042,0.638
1990,8,11,16.094,0.698
1990,8,12,16.141,0.755
1990,8,13,16.125,0.749
1990,8,14,16.125,0.76
1990,8,15,16.09,0.737
1990,8,16,16.041,0.701
1990,8,17,15.971,0.646
1990,8,18,15.912,0.602
1990,8,19,15.91,0.616
1990,8,20,15.896,0.619
1990,8,21,15.909,0.647
1990,8,22,15.921,0.677
1990,8,23,15.873,0.647
1990,8,24,15.827,0.62
1990,8,25,15.808,0.62
1990,8,26,15.789,0.621
1990,8,27,15.807,0.659
1990,8,28,15.786,0.658
1990,8,29,15.744,0.637
1990,8,30,15.708,0.623
1990,8,31,15.701,0.639
1990,9,1,15.665,0.626
1990,9,2,15.602,0.586
1990,9,3,15.531,0.539
1990,9,4,15.523,0.554
1990,9,5,15.501,0.556
1990,9,6,15.492,0.572
1990,9,7,15.516,0.62
1990,9,8,15.502,0.631
1990,9,9,15.533,0.688
1990,9,10,15.518,0.699
1990,9,11,15.469,0.676
1990,9,12,15.338,0.572
1990,9,13,15.207,0.469
1990,9,14,15.207,0.497
1990,9,15,15.2,0.519
1990,9,16,15.136,0.483
1990,9,17,15.014,0.39
1990,9,18,14.892,0.296
1990,9,19,14.884,0.317
1990,9,20,14.954,0.416
1990,9,21,14.99,0.482
1990,9,22,15.029,0.551
1990,9,23,14.983,0.536
1990,9,24,14.931,0.513
1990,9,25,14.927,0.541
1990,9,26,14.995,0.64
1990,9,27,15.046,0.722
1990,9,28,15.001,0.71
1990,9,29,14.988,0.73
1990,9,30,14.895,0.671
1990,10,1,14.854,0.664
1990,10,2,14.832,0.676
1990,10,3,14.779,0.657
1990,10,4,14.747,0.66
1990,10,5,14.677,0.625
1990,10,6,14.556,0.539
1990,10,7,14.499,0.519
1990,10,8,14.488,0.545
1990,10,9,14.464,0.559
1990,10,10,14.444,0.575
1990,10,11,14.458,0.627
1990,10,12,14.489,0.697
1990,10,13,14.515,0.761
1990,10,14,14.502,0.787
1990,10,15,14.445,0.769
1990,10,16,14.354,0.719
1990,10,17,14.315,0.719
1990,10,18,14.289,0.733
1990,10,19,14.172,0.656
1990,10,20,14.158,0.682
1990,10,21,14.132,0.695
1990,10,22,14.101,0.702
1990,10,23,13.992,0.632
1990,10,24,13.931,0.61
1990,10,25,13.906,0.622
1990,10,26,13.908,0.663
1990,10,27,13.846,0.638
1990,10,28,13.805,0.635
1990,10,29,13.783,0.651
1990,10,30,13.764,0.669
1990,10,31,13.722,0.663
1990,11,1,13.675,0.653
1990,11,2,13.628,0.644
1990,11,3,13.598,0.652
1990,11,4,13.532,0.623
1990,11,5,13.435,0.564
1990,11,6,13.337,0.503
1990,11,7,13.262,0.465
1990,11,8,13.204,0.443
1990,11,9,13.171,0.445
1990,11,10,13.228,0.538
1990,11,11,13.226,0.571
1990,11,12,13.286,0.666
1990,11,13,13.34,0.754
1990,11,14,13.333,0.781
1990,11,15,13.279,0.759
1990,11,16,13.251,0.763
1990,11,17,13.277,0.82
1990,11,18,13.291,0.865
1990,11,19,13.286,0.891
1990,11,20,13.249,0.884
1990,11,21,13.231,0.898
1990,11,22,13.242,0.939
1990,11,23,13.219,0.946
1990,11,24,13.177,0.934
1990,11,25,13.096,0.883
1990,11,26,13.008,0.824
1990,11,27,12.952,0.798
1990,11,28,12.956,0.829
1990,11,29,12.896,0.796
1990,11,30,12.831,0.758
1990,12,1,12.718,0.671
1990,12,2,12.705,0.683
1990,12,3,12.657,0.66
1990,12,4,12.706,0.733
1990,12,5,12.76,0.809
1990,12,6,12.771,0.842
1990,12,7,12.794,0.886
1990,12,8,12.786,0.898
1990,12,9,12.715,0.848
1990,12,10,12.557,0.708
1990,12,11,12.498,0.669
1990,12,12,12.518,0.709
1990,12,13,12.535,0.744
1990,12,14,12.545,0.771
1990,12,15,12.545,0.786
1990,12,16,12.636,0.893
1990,12,17,12.7,0.972
1990,12,18,12.605,0.891
1990,12,19,12.51,0.81
1990,12,20,12.487,0.8
1990,12,21,12.498,0.823
1990,12,22,12.45,0.788
1990,12,23,12.372,0.723
1990,12,24,12.32,0.683
1990,12,25,12.248,0.622
1990,12,26,12.182,0.568
1990,12,27,12.178,0.575
1990,12,28,12.173,0.58
1990,12,29,12.251,0.668
1990,12,30,12.289,0.716
1990,12,31,12.285,0.721
1991,1,1,12.293,0.752
1991,1,2,12.247,0.714
1991,1,3,12.215,0.689
1991,1,4,12.195,0.676
1991,1,5,12.162,0.651
1991,1,6,12.077,0.572
1991,1,7,12.036,0.537
1991,1,8,12.071,0.578
1991,1,9,12.143,0.655
1991,1,10,12.206,0.722
1991,1,11,12.256,0.775
1991,1,12,12.318,0.84
1991,1,13,12.366,0.889
1991,1,14,12.334,0.859
1991,1,15,12.255,0.781
1991,1,16,12.255,0.781
1991,1,17,12.308,0.835
1991,1,18,12.388,0.914
1991,1,19,12.384,0.909
1991,1,20,12.376,0.901
1991,1,21,12.367,0.889
1991,1,22,12.347,0.865
1991,1,23,12.365,0.878
1991,1,24,12.391,0.898
1991,1,25,12.385,0.886
1991,1,26,12.377,0.871
1991,1,27,12.429,0.916
1991,1,28,12.397,0.877
1991,1,29,12.263,0.736
1991,1,30,12.183,0.648
1991,1,31,12.169,0.623
1991,2,1,12.158,0.602
1991,2,2,12.232,0.664
1991,2,3,12.386,0.808
1991,2,4,12.446,0.856
1991,2,5,12.483,0.881
1991,2,6,12.537,0.922
1991,2,7,12.625,0.996
1991,2,8,12.627,0.984
1991,2,9,12.607,0.949
1991,2,10,12.582,0.909
1991,2,11,12.487,0.798
1991,2,12,12.404,0.7
1991,2,13,12.396,0.677
1991,2,14,12.343,0.609
1991,2,15,12.324,0.574
1991,2,16,12.363,0.596
1991,2,17,12.465,0.68
1991,2,18,12.569,0.766
1991,2,19,12.654,0.833
1991,2,20,12.778,0.939
1991,2,21,12.863,1.005
1991,2,22,12.869,0.991
1991,2,23,12.866,0.969
1991,2,24,12.901,0.985
1991,2,25,12.974,1.037
1991,2,26,13.032,1.073
1991,2,27,13.024,1.043
1991,2,28,12.994,0.99
1991,3,1,12.963,0.935
1991,3,2,12.939,0.887
1991,3,3,12.953,0.878
1991,3,4,13.007,0.908
1991,3,5,13.025,0.902
1991,3,6,12.992,0.843
1991,3,7,12.903,0.728
1991,3,8,12.893,0.692
1991,3,9,12.918,0.691
1991,3,10,12.926,0.674
1991,3,11,12.878,0.599
1991,3,12,12.902,0.597
1991,3,13,12.945,0.612
1991,3,14,12.993,0.631
1991,3,15,13.042,0.65
1991,3,16,13.13,0.707
1991,3,17,13.253,0.799
1991,3,18,13.316,0.83
1991,3,19,13.332,0.816
1991,3,20,13.308,0.761
1991,3,21,13.257,0.679
1991,3,22,13.204,0.596
1991,3,23,13.197,0.558
1991,3,24,13.213,0.542
1991,3,25,13.254,0.552
1991,3,26,13.329,0.597
1991,3,27,13.41,0.647
1991,3,28,13.476,0.683
1991,3,29,13.558,0.734
1991,3,30,13.641,0.785
1991,3,31,13.682,0.794
1991,4,1,13.749,0.83
1991,4,2,13.804,0.852
1991,4,3,13.842,0.857
1991,4,4,13.926,0.907
1991,4,5,14.022,0.97
1991,4,6,14.093,1.007
1991,4,7,14.086,0.966
1991,4,8,14.047,0.892
1991,4,9,14.031,0.841
1991,4,10,14.027,0.802
1991,4,11,14.016,0.756
1991,4,12,14.031,0.736
1991,4,13,14.068,0.739
1991,4,14,14.133,0.771
1991,4,15,14.164,0.769
1991,4,16,14.182,0.755
1991,4,17,14.235,0.775
1991,4,18,14.224,0.733
1991,4,19,14.232,0.709
1991,4,20,14.274,0.718
1991,4,21,14.362,0.773
1991,4,22,14.452,0.829
1991,4,23,14.607,0.951
1991,4,24,14.67,0.98
1991,4,25,14.667,0.944
1991,4,26,14.661,0.904
1991,4,27,14.627,0.836
1991,4,28,14.653,0.829
1991,4,29,14.659,0.802
1991,4,30,14.617,0.728
1991,5,1,14.573,0.652
1991,5,2,14.544,0.59
1991,5,3,14.552,0.567
1991,5,4,14.571,0.556
1991,5,5,14.605,0.56
1991,5,6,14.609,0.536
1991,5,7,14.655,0.553
1991,5,8,14.759,0.629
1991,5,9,14.835,0.677
1991,5,10,14.855,0.668
1991,5,11,14.869,0.653
1991,5,12,14.879,0.634
1991,5,13,14.889,0.614
1991,5,14,14.902,0.598
1991,5,15,14.918,0.585
1991,5,16,15.027,0.664
1991,5,17,15.069,0.676
1991,5,18,15.058,0.635
1991,5,19,15.133,0.68
1991,5,20,15.215,0.733
1991,5,21,15.314,0.802
1991,5,22,15.433,0.893
1991,5,23,15.502,0.933
1991,5,24,15.476,0.879
1991,5,25,15.503,0.878
1991,5,26,15.586,0.933
1991,5,27,15.629,0.949
1991,5,28,15.643,0.935
1991,5,29,15.671,0.937
1991,5,30,15.672,0.91
1991,5,31,15.681,0.892
1991,6,1,15.728,0.913
1991,6,2,15.783,0.943
1991,6,3,15.82,0.954
1991,6,4,15.804,0.913
1991,6,5,15.818,0.902
1991,6,6,15.824,0.883
1991,6,7,15.795,0.829
1991,6,8,15.748,0.759
1991,6,9,15.761,0.749
1991,6,10,15.836,0.802
1991,6,11,15.873,0.819
1991,6,12,15.847,0.773
1991,6,13,15.876,0.782
1991,6,14,15.967,0.853
1991,6,15,15.995,0.863
1991,6,16,16.094,0.945
1991,6,17,16.165,1
1991,6,18,16.233,1.051
1991,6,19,16.189,0.992
1991,6,20,16.144,0.932
1991,6,21,16.141,0.915
1991,6,22,16.166,0.927
1991,6,23,16.104,0.851
1991,6,24,16.111,0.845
1991,6,25,16.175,0.898
1991,6,26,16.267,0.979
1991,6,27,16.306,1.006
1991,6,28,16.281,0.971
1991,6,29,16.257,0.937
1991,6,30,16.21,0.88
1991,7,1,16.132,0.792
1991,7,2,16.191,0.842
1991,7,3,16.221,0.864
1991,7,4,16.178,0.812
1991,7,5,16.145,0.772
1991,7,6,16.199,0.819
1991,7,7,16.191,0.804
1991,7,8,16.189,0.796
1991,7,9,16.191,0.792
1991,7,10,16.135,0.731
1991,7,11,16.132,0.722
1991,7,12,16.137,0.722
1991,7,13,16.117,0.696
1991,7,14,16.105,0.68
1991,7,15,16.1,0.669
1991,7,16,16.138,0.703
1991,7,17,16.212,0.773
1991,7,18,16.242,0.798
1991,7,19,16.231,0.784
1991,7,20,16.187,0.736
1991,7,21,16.124,0.671
1991,7,22,16.109,0.653
1991,7,23,16.138,0.68
1991,7,24,16.186,0.726
1991,7,25,16.236,0.775
1991,7,26,16.196,0.735
1991,7,27,16.146,0.685
1991,7,28,16.204,0.743
1991,7,29,16.264,0.805
1991,7,30,16.309,0.852
1991,7,31,16.349,0.893
1991,8,1,16.328,0.874
1991,8,2,16.245,0.794
1991,8,3,16.243,0.796
1991,8,4,16.221,0.779
1991,8,5,16.18,0.743
1991,8,6,16.134,0.703
1991,8,7,16.094,0.669
1991,8,8,16.062,0.644
1991,8,9,16.035,0.624
1991,8,10,15.988,0.585
1991,8,11,15.933,0.538
1991,8,12,15.932,0.546
1991,8,13,15.926,0.55
1991,8,14,15.958,0.593
1991,8,15,15.991,0.638
1991,8,16,16.019,0.679
1991,8,17,16.043,0.718
1991,8,18,16.003,0.693
1991,8,19,16,0.706
1991,8,20,15.973,0.695
1991,8,21,15.959,0.698
1991,8,22,15.932,0.688
1991,8,23,15.896,0.67
1991,8,24,15.805,0.598
1991,8,25,15.766,0.578
1991,8,26,15.75,0.582
1991,8,27,15.737,0.588
1991,8,28,15.77,0.642
1991,8,29,15.771,0.665
1991,8,30,15.739,0.654
1991,8,31,15.698,0.636
1991,9,1,15.63,0.59
1991,9,2,15.599,0.584
1991,9,3,15.55,0.557
1991,9,4,15.547,0.578
1991,9,5,15.564,0.619
1991,9,6,15.51,0.589
1991,9,7,15.419,0.523
1991,9,8,15.372,0.501
1991,9,9,15.383,0.537
1991,9,10,15.336,0.517
1991,9,11,15.278,0.485
1991,9,12,15.29,0.524
1991,9,13,15.274,0.536
1991,9,14,15.257,0.547
1991,9,15,15.261,0.58
1991,9,16,15.31,0.658
1991,9,17,15.315,0.69
1991,9,18,15.259,0.662
1991,9,19,15.158,0.59
1991,9,20,15.136,0.597
1991,9,21,15.162,0.654
1991,9,22,15.144,0.666
1991,9,23,15.099,0.651
1991,9,24,15.083,0.666
1991,9,25,15.048,0.662
1991,9,26,14.981,0.626
1991,9,27,14.905,0.581
1991,9,28,14.864,0.573
1991,9,29,14.811,0.553
1991,9,30,14.787,0.563
1991,10,1,14.732,0.542
1991,10,2,14.708,0.552
1991,10,3,14.703,0.581
1991,10,4,14.693,0.606
1991,10,5,14.637,0.585
1991,10,6,14.571,0.554
1991,10,7,14.544,0.563
1991,10,8,14.502,0.559
1991,10,9,14.474,0.568
1991,10,10,14.445,0.576
1991,10,11,14.391,0.56
1991,10,12,14.311,0.518
1991,10,13,14.199,0.445
1991,10,14,14.134,0.419
1991,10,15,14.075,0.399
1991,10,16,14.032,0.396
1991,10,17,14.056,0.46
1991,10,18,14.05,0.494
1991,10,19,14.083,0.567
1991,10,20,14.074,0.597
1991,10,21,13.977,0.54
1991,10,22,13.927,0.528
1991,10,23,13.854,0.494
1991,10,24,13.761,0.439
1991,10,25,13.674,0.391
1991,10,26,13.64,0.395
1991,10,27,13.578,0.371
1991,10,28,13.456,0.286
1991,10,29,13.337,0.205
1991,10,30,13.241,0.145
1991,10,31,13.18,0.122
1991,11,1,13.107,0.086
1991,11,2,13.008,0.024
1991,11,3,12.917,-0.029
1991,11,4,12.964,0.055
1991,11,5,13.03,0.159
1991,11,6,13.1,0.266
1991,11,7,13.129,0.332
1991,11,8,13.123,0.362
1991,11,9,13.122,0.397
1991,11,10,13.115,0.425
1991,11,11,13.133,0.479
1991,11,12,13.187,0.568
1991,11,13,13.204,0.619
1991,11,14,13.206,0.654
1991,11,15,13.156,0.636
1991,11,16,13.179,0.691
1991,11,17,13.219,0.762
1991,11,18,13.178,0.752
1991,11,19,13.082,0.686
1991,11,20,12.956,0.592
1991,11,21,12.905,0.571
1991,11,22,12.88,0.577
1991,11,23,12.803,0.53
1991,11,24,12.736,0.493
1991,11,25,12.803,0.59
1991,11,26,12.901,0.717
1991,11,27,12.876,0.721
1991,11,28,12.869,0.742
1991,11,29,12.806,0.706
1991,11,30,12.669,0.596
1991,12,1,12.539,0.492
1991,12,2,12.434,0.413
1991,12,3,12.395,0.397
1991,12,4,12.386,0.412
1991,12,5,12.426,0.475
1991,12,6,12.397,0.468
1991,12,7,12.381,0.473
1991,12,8,12.417,0.529
1991,12,9,12.425,0.558
1991,12,10,12.452,0.604
1991,12,11,12.482,0.653
1991,12,12,12.45,0.64
1991,12,13,12.391,0.599
1991,12,14,12.358,0.584
1991,12,15,12.358,0.6
1991,12,16,12.335,0.592
1991,12,17,12.207,0.479
1991,12,18,12.131,0.418
1991,12,19,12.119,0.419
1991,12,20,12.189,0.502
1991,12,21,12.25,0.576
1991,12,22,12.261,0.599
1991,12,23,12.342,0.692
1991,12,24,12.363,0.726
1991,12,25,12.327,0.701
1991,12,26,12.279,0.665
1991,12,27,12.238,0.635
1991,12,28,12.177,0.584
1991,12,29,12.184,0.601
1991,12,30,12.253,0.68
1991,12,31,12.236,0.672
1992,1,1,12.199,0.641
1992,1,2,12.203,0.653
1992,1,3,12.246,0.705
1992,1,4,12.255,0.722
1992,1,5,12.292,0.767
1992,1,6,12.273,0.757
1992,1,7,12.247,0.737
1992,1,8,12.192,0.69
1992,1,9,12.138,0.642
1992,1,10,12.097,0.607
1992,1,11,12.092,0.606
1992,1,12,12.118,0.636
1992,1,13,12.133,0.654
1992,1,14,12.062,0.586
1992,1,15,12.04,0.565
1992,1,16,12.092,0.619
1992,1,17,12.127,0.655
1992,1,18,12.153,0.682
1992,1,19,12.17,0.699
1992,1,20,12.224,0.752
1992,1,21,12.331,0.859
1992,1,22,12.365,0.89
1992,1,23,12.295,0.816
1992,1,24,12.217,0.734
1992,1,25,12.219,0.731
1992,1,26,12.291,0.798
1992,1,27,12.361,0.863
1992,1,28,12.426,0.923
1992,1,29,12.466,0.957
1992,1,30,12.451,0.934
1992,1,31,12.405,0.88
1992,2,1,12.342,0.807
1992,2,2,12.316,0.769
1992,2,3,12.34,0.783
1992,2,4,12.344,0.775
1992,2,5,12.302,0.721
1992,2,6,12.277,0.684
1992,2,7,12.278,0.671
1992,2,8,12.244,0.624
1992,2,9,12.241,0.607
1992,2,10,12.257,0.608
1992,2,11,12.299,0.635
1992,2,12,12.351,0.672
1992,2,13,12.461,0.768
1992,2,14,12.601,0.894
1992,2,15,12.671,0.949
1992,2,16,12.668,0.93
1992,2,17,12.65,0.895
1992,2,18,12.633,0.86
1992,2,19,12.619,0.828
1992,2,20,12.573,0.764
1992,2,21,12.562,0.734
1992,2,22,12.604,0.758
1992,2,23,12.594,0.727
1992,2,24,12.51,0.623
1992,2,25,12.52,0.613
1992,2,26,12.607,0.678
1992,2,27,12.666,0.714
1992,2,28,12.677,0.702
1992,2,29,12.672,0.673
1992,3,1,12.682,0.659
1992,3,2,12.713,0.666
1992,3,3,12.788,0.718
1992,3,4,12.817,0.722
1992,3,5,12.863,0.744
1992,3,6,12.892,0.748
1992,3,7,12.939,0.769
1992,3,8,12.982,0.788
1992,3,9,13.022,0.802
1992,3,10,13.012,0.766
1992,3,11,12.979,0.706
1992,3,12,13.023,0.723
1992,3,13,13.112,0.784
1992,3,14,13.127,0.769
1992,3,15,13.122,0.733
1992,3,16,13.158,0.737
1992,3,17,13.169,0.717
1992,3,18,13.17,0.687
1992,3,19,13.202,0.688
1992,3,20,13.284,0.739
1992,3,21,13.356,0.781
1992,3,22,13.397,0.792
1992,3,23,13.435,0.799
1992,3,24,13.434,0.767
1992,3,25,13.454,0.757
1992,3,26,13.45,0.722
1992,3,27,13.457,0.7
1992,3,28,13.448,0.66
1992,3,29,13.469,0.65
1992,3,30,13.522,0.672
1992,3,31,13.54,0.659
1992,4,1,13.54,0.627
1992,4,2,13.59,0.645
1992,4,3,13.615,0.637
1992,4,4,13.606,0.593
1992,4,5,13.526,0.479
1992,4,6,13.473,0.392
1992,4,7,13.433,0.317
1992,4,8,13.503,0.352
1992,4,9,13.601,0.416
1992,4,10,13.609,0.389
1992,4,11,13.649,0.394
1992,4,12,13.715,0.426
1992,4,13,13.797,0.474
1992,4,14,13.872,0.517
1992,4,15,13.929,0.542
1992,4,16,13.992,0.572
1992,4,17,14.026,0.575
1992,4,18,14.016,0.533
1992,4,19,14.027,0.512
1992,4,20,14.095,0.547
1992,4,21,14.132,0.55
1992,4,22,14.155,0.54
1992,4,23,14.188,0.54
1992,4,24,14.289,0.607
1992,4,25,14.387,0.671
1992,4,26,14.403,0.654
1992,4,27,14.456,0.672
1992,4,28,14.531,0.714
1992,4,29,14.559,0.709
1992,4,30,14.545,0.661
1992,5,1,14.513,0.597
1992,5,2,14.531,0.583
1992,5,3,14.505,0.525
1992,5,4,14.571,0.562
1992,5,5,14.603,0.565
1992,5,6,14.586,0.52
1992,5,7,14.618,0.524
1992,5,8,14.635,0.513
1992,5,9,14.674,0.522
1992,5,10,14.739,0.558
1992,5,11,14.818,0.607
1992,5,12,14.808,0.567
1992,5,13,14.827,0.556
1992,5,14,14.883,0.582
1992,5,15,14.939,0.608
1992,5,16,14.971,0.609
1992,5,17,14.988,0.596
1992,5,18,14.993,0.57
1992,5,19,15.004,0.551
1992,5,20,14.988,0.504
1992,5,21,14.973,0.46
1992,5,22,14.98,0.439
1992,5,23,14.993,0.422
1992,5,24,15.109,0.51
1992,5,25,15.271,0.644
1992,5,26,15.326,0.671
1992,5,27,15.325,0.642
1992,5,28,15.34,0.63
1992,5,29,15.348,0.61
1992,5,30,15.369,0.604
1992,5,31,15.382,0.59
1992,6,1,15.38,0.563
1992,6,2,15.371,0.529
1992,6,3,15.335,0.467
1992,6,4,15.332,0.438
1992,6,5,15.355,0.434
1992,6,6,15.403,0.456
1992,6,7,15.43,0.459
1992,6,8,15.423,0.429
1992,6,9,15.422,0.406
1992,6,10,15.44,0.402
1992,6,11,15.516,0.458
